ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,card
276382,7006,Kristína Košíková,F,69,57,27,47,52,70,70,58,56,27,25,35,21,21,45,32,25,46,65,63,28,43,49,57,67,61,60,68,65,73,71,65,72,59,74,72,CB,3,2,Right,"172cm / 5'8""",64kg / 141lb,,32,Slovakia,Ceska Liga Žen,Slavia Praha,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kristina-kosikova/276382,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276382_en.webp
275396,7070,Aurore Paprzycki,F,68,70,61,68,70,63,70,59,79,68,59,58,68,48,61,68,64,65,71,69,65,75,63,70,66,66,70,65,48,69,62,55,59,75,69,69,CDM,3,3,Right,"165cm / 5'5""",58kg / 128lb,['CM'],32,France,Arkema PL,Marseille,['Slide Tackle'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/aurore-paprzycki/275396,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275396_en.webp
272164,7122,Laura Martínez,F,68,72,60,67,69,63,66,73,72,72,50,75,65,70,55,60,70,67,68,66,70,68,71,63,70,70,71,65,61,60,70,50,74,64,69,61,CM,3,3,Right,"166cm / 5'5""",59kg / 130lb,"['RM', 'CDM']",27,Spain,Liga F Moeve,RCD Espanyol,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/laura-martinez/272164,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272164_en.webp
76213,7125,Macey Hodge,F,68,66,63,66,69,64,68,61,70,66,61,67,68,56,58,62,65,55,72,66,55,68,66,65,67,75,62,65,57,63,68,59,66,69,69,63,CDM,3,2,Right,"168cm / 5'6""",59kg / 130lb,['CM'],24,United States,NWSL,Angel City FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/macey-hodge/76213,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/76213_en.webp
272298,7165,Vildan Kardeşler,F,68,78,64,68,64,56,64,80,76,72,65,65,62,62,62,67,69,52,72,66,57,62,67,52,72,65,64,63,45,61,57,33,66,69,62,62,RW,2,3,Right,"170cm / 5'7""",59kg / 130lb,['RM'],28,Germany,GPFBL,Hamburger SV,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/vildan-kardesler/272298,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272298_en.webp
265074,7174,Mia Büchele,F,68,68,65,67,68,60,65,68,68,64,64,60,72,58,69,67,68,50,70,66,63,68,67,49,71,72,55,67,64,52,63,52,70,68,63,63,CM,2,2,Right,"168cm / 5'6""",58kg / 128lb,,22,Germany,GPFBL,Hamburger SV,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mia-buchele/265074,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265074_en.webp
71562,7195,Heather Stainbrook,F,68,63,66,70,68,66,58,66,61,66,67,70,71,43,50,72,64,69,71,71,70,70,62,53,67,71,65,68,63,64,68,62,63,61,54,65,CM,3,2,Right,"163cm / 5'4""",57kg / 126lb,,25,United States,NWSL,Washington Spirit,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/heather-stainbrook/71562,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/71562_en.webp
79626,7197,Sanja Homann,F,68,74,66,66,64,64,57,73,74,59,67,67,66,58,59,69,63,57,67,64,66,61,71,72,62,65,58,69,52,64,65,59,60,69,51,54,LB,3,2,Left,"165cm / 5'5""",55kg / 121lb,['LM'],24,Germany,GPFBL,1. FC Nürnberg,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sanja-homann/79626,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79626_en.webp
277067,7235,Kedie Johnson,F,68,75,56,63,67,64,65,73,77,55,57,59,58,39,47,69,58,38,68,56,64,69,59,53,60,70,65,62,67,58,71,62,75,62,67,59,LB,3,3,Left,"173cm / 5'8""",63kg / 139lb,['LM'],25,Trinidad and Tobago,Arkema PL,AS Saint Étienne,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kedie-johnson/277067,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/277067_en.webp
70309,7247,Bea Franklin,F,68,66,62,65,68,65,62,67,65,66,60,64,66,54,50,57,66,56,71,67,50,67,69,69,73,69,57,75,66,66,61,57,67,66,58,66,CDM,3,2,Left,"178cm / 5'10""",67kg / 148lb,"['CM', 'RM', 'CB']",25,United States,NWSL,Chicago Stars FC,['Aerial Fortress'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bea-franklin/70309,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/70309_en.webp
264997,7278,Lina von Schrader,F,68,69,64,68,71,45,70,48,40,18,19,51,23,12,25,24,59,22,40,35,15,21,46,49,57,32,59,11,6,28,12,13,61,24,63,40,GK,2,1,Right,"175cm / 5'9""",64kg / 141lb,,22,Germany,GPFBL,RB Leipzig,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lina-von-schrader/264997,69,64,68,70,71,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264997_en.webp
265279,7279,Sophie Baggaley,F,68,70,65,76,68,44,64,46,41,8,7,57,15,14,21,16,47,13,30,31,17,19,46,59,68,20,30,18,8,11,16,18,61,20,63,29,GK,3,1,Right,"167cm / 5'6""",65kg / 143lb,,29,England,Barclays WSL,Brighton,['Far Reach'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sophie-baggaley/265279,70,65,76,64,68,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265279_en.webp
73242,7281,Jette Ter Horst,F,68,68,62,61,67,63,65,67,69,72,63,63,60,37,66,41,66,45,71,69,39,65,68,62,71,71,66,69,53,58,68,62,64,67,66,61,CAM,2,3,Right,"167cm / 5'6""",59kg / 130lb,['CM'],23,Germany,GPFBL,SGS Essen,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jette-ter-horst/73242,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/73242_en.webp
75186,7309,Anna Csiki,F,68,67,61,66,70,58,63,68,67,68,62,58,64,46,59,61,67,57,71,68,45,74,58,55,67,73,53,55,55,56,65,56,67,61,66,58,CM,3,2,Right,"179cm / 5'10""",60kg / 132lb,,26,Hungary,Barclays WSL,West Ham,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/anna-csiki/75186,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/75186_en.webp
77059,7326,Nayomi Buikema,F,68,67,57,66,69,67,58,68,66,62,58,60,54,48,56,58,67,52,73,69,54,66,71,72,65,72,65,69,50,65,72,67,57,69,54,56,CM,3,3,Right,"164cm / 5'5""",55kg / 121lb,,21,Holland,Nederland Vrouwen Liga,Ajax,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nayomi-buikema/77059,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/77059_en.webp
269943,7341,Inès Marques,F,68,71,66,69,72,43,63,44,41,10,9,52,9,8,16,12,31,12,24,21,14,12,48,51,57,18,36,13,9,16,16,14,46,31,39,22,GK,2,1,Right,"169cm / 5'7""",60kg / 132lb,,22,France,Arkema PL,Paris FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ines-marques/269943,71,66,69,63,72,https://ratings-images-prod.pulse.ea.com/FC26/components/items/269943_en.webp
71495,7378,Sam Meza,F,68,62,67,67,68,53,64,70,56,68,69,67,67,66,58,66,67,67,69,65,56,69,64,67,67,70,63,56,56,36,66,54,68,66,67,51,CAM,3,3,Right,"163cm / 5'4""",57kg / 126lb,"['CM', 'ST']",24,United States,NWSL,Seattle Reign,['Block'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sam-meza/71495,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/71495_en.webp
273180,7394,Dayana Pierre-Louis,F,68,71,62,68,68,43,69,66,75,65,60,64,65,56,67,58,69,63,72,71,70,70,62,55,59,72,63,37,72,25,55,39,82,68,78,45,CAM,4,3,Right,"179cm / 5'10""",63kg / 139lb,['CM'],22,Haiti,Arkema PL,RC Lens,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dayana-pierre-louis/273180,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273180_en.webp
276849,7396,Korina Janež,F,68,71,62,64,70,56,58,74,68,70,66,59,61,44,55,61,65,45,69,60,58,69,68,74,71,73,61,67,48,42,65,56,63,54,60,56,RW,2,3,Right,"161cm / 5'3""",56kg / 123lb,"['CM', 'RM']",22,Slovenia,GPFBL,Union Berlin,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/korina-janez/276849,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276849_en.webp
78679,7401,Jaqueline Dönges,F,68,73,52,60,57,69,69,71,74,56,51,54,53,48,49,58,53,46,67,65,52,50,64,64,57,63,55,71,65,70,70,66,77,66,72,63,CB,2,2,Left,"174cm / 5'9""",64kg / 141lb,['LB'],25,Germany,GPFBL,Hamburger SV,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jaqueline-donges/78679,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/78679_en.webp
79630,7402,Laura Miller,F,68,63,56,68,67,65,61,65,61,52,57,56,56,51,57,60,72,56,73,68,55,62,74,72,62,72,64,68,48,64,69,64,57,72,58,54,CM,3,3,Right,"169cm / 5'7""",55kg / 121lb,"['CDM', 'CAM']",24,Luxembourg,GPFBL,1. FC Nürnberg,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/laura-miller/79630,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79630_en.webp
272287,7428,Anna Margraf,F,68,65,59,62,69,58,67,68,62,70,59,65,54,54,49,61,69,62,62,59,55,71,63,50,70,70,65,64,44,68,54,41,58,71,67,62,RM,2,2,Left,"177cm / 5'10""",60kg / 132lb,"['ST', 'RW']",24,Australia,GPFBL,Carl Zeiss Jena,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/anna-margraf/272287,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272287_en.webp
265159,7443,Fatma Şakar,F,68,67,53,61,65,67,66,67,67,50,57,55,45,39,58,66,55,50,66,56,51,62,72,61,66,67,65,66,64,70,67,62,70,70,66,60,RB,2,2,Right,"164cm / 5'5""",56kg / 123lb,['RM'],27,Turkey,GPFBL,Union Berlin,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/fatma-sakar/265159,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265159_en.webp
274767,7483,Morgan Messner,F,68,66,68,66,69,41,67,40,43,4,5,50,5,5,11,11,37,10,18,21,14,5,35,60,67,10,27,10,12,6,11,13,57,36,58,18,GK,2,1,Right,"178cm / 5'10""",64kg / 141lb,,26,United States,NWSL,Portland Thorns,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/morgan-messner/274767,66,68,66,67,69,https://ratings-images-prod.pulse.ea.com/FC26/components/items/274767_en.webp
275451,7484,Olivia Clark,F,68,67,68,65,66,45,66,45,44,13,9,49,10,8,21,11,65,16,31,34,14,14,41,62,68,16,62,12,7,14,12,13,62,34,70,26,GK,3,1,Right,"174cm / 5'9""",65kg / 143lb,,24,Wales,Barclays WSL,Leicester City,['Rush Out'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/olivia-clark/275451,67,68,65,66,66,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275451_en.webp
277349,7504,Judith Coquet,F,68,67,62,63,69,58,57,71,64,63,65,55,66,48,55,52,68,48,65,72,53,69,74,71,66,70,55,72,52,38,72,50,60,64,54,57,CM,3,3,Right,"160cm / 5'3""",53kg / 117lb,['CDM'],22,France,Arkema PL,Montpellier,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/judith-coquet/277349,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/277349_en.webp
72361,7505,Judit Pablos,F,68,72,64,66,69,44,60,71,72,72,70,64,55,51,51,67,67,52,70,63,55,70,69,74,51,71,69,41,51,38,51,43,59,78,51,61,RW,2,3,Right,"170cm / 5'7""",57kg / 126lb,"['LW', 'ST', 'RM']",28,Spain,Liga F Moeve,RCD Espanyol,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/judit-pablos/72361,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/72361_en.webp
272179,7521,Kuki,F,68,62,58,64,68,62,61,62,62,71,51,60,69,59,60,55,71,45,68,67,62,68,60,70,69,69,66,69,69,55,63,55,68,59,60,66,CM,3,3,Right,"160cm / 5'3""",54kg / 119lb,['CAM'],31,Spain,Liga F Moeve,Alhama CF,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kuki/272179,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272179_en.webp
72147,7525,Paula Gutiérrez,F,68,67,52,68,68,62,57,66,68,70,50,55,53,44,51,66,64,58,72,68,67,68,64,62,69,71,72,70,62,55,67,54,63,62,54,56,CM,3,2,Right,"170cm / 5'7""",52kg / 115lb,['CDM'],25,Spain,Liga F Moeve,RC Deportivo,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/paula-gutierrez/72147,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/72147_en.webp
265269,7536,Emily Ramsey,F,68,68,68,70,67,35,66,36,33,6,7,53,15,9,19,13,46,18,31,35,11,12,44,59,67,19,60,9,8,15,12,15,62,27,71,22,GK,3,1,Right,"180cm / 5'11""",72kg / 159lb,,25,England,Barclays WSL,Everton,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/emily-ramsey/265269,68,68,70,66,67,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265269_en.webp
267374,7538,Miriaél Taylor,F,68,51,70,65,71,48,69,66,38,72,68,71,76,68,63,53,65,69,72,67,62,71,70,61,67,74,60,40,70,29,64,47,81,60,84,42,CM,3,3,Right,"170cm / 5'7""",68kg / 150lb,['CDM'],26,England,Barclays WSL,Aston Villa,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/miriael-taylor/267374,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/267374_en.webp
275533,7543,Franziska Mai,F,68,62,61,68,66,57,60,56,66,66,64,56,61,41,64,66,70,44,73,69,49,66,61,46,66,72,63,64,44,52,66,48,50,62,58,64,CM,3,3,Right,"167cm / 5'6""",55kg / 121lb,,26,Germany,GPFBL,1. FC Nürnberg,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/franziska-mai/275533,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275533_en.webp
277040,7545,Sophie Nachtigall,F,68,66,59,60,70,55,64,66,66,69,66,55,53,32,54,36,67,45,70,66,48,70,68,57,70,73,62,66,41,45,64,50,56,71,64,56,CM,2,2,Right,"168cm / 5'6""",58kg / 128lb,,22,Germany,GPFBL,SC Freiburg,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sophie-nachtigall/277040,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/277040_en.webp
79731,7563,Nadine Böhi,F,68,67,66,68,70,34,67,33,36,9,9,51,11,7,16,15,49,14,22,24,13,11,31,50,64,14,28,15,16,11,17,15,45,22,41,18,GK,1,1,Right,"178cm / 5'10""",70kg / 154lb,,22,Switzerland,GPFBL,Union Berlin,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nadine-bohi/79731,67,66,68,67,70,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79731_en.webp
74021,7582,Natalia Wróbel,F,68,67,60,64,68,55,57,68,67,67,60,62,59,54,50,51,69,42,72,68,41,68,68,59,65,71,67,65,49,40,68,45,60,60,61,41,CM,3,2,Left,"168cm / 5'6""",60kg / 132lb,['CAM'],22,Poland,Scottish Women's League,Glasgow City FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/natalia-wrobel/74021,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74021_en.webp
272241,7598,Bárbara López,F,68,74,69,62,72,24,70,76,73,72,75,67,66,55,55,62,66,55,66,50,66,73,74,75,65,73,61,20,42,31,15,18,66,63,73,70,ST,3,4,Right,"163cm / 5'4""",62kg / 137lb,"['LW', 'CAM']",20,Spain,Liga F Moeve,Madrid CFF,['Enforcer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/barbara-lopez/272241,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272241_en.webp
74741,7600,Lexi Potter,F,68,65,54,63,61,64,63,69,61,58,56,57,51,35,51,47,68,48,71,70,41,58,55,58,62,68,55,65,47,67,70,56,61,60,63,68,CDM,3,2,Right,"173cm / 5'8""",60kg / 132lb,['CM'],19,England,Barclays WSL,Chelsea,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lexi-potter/74741,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74741_en.webp
75002,7601,Luisa Blumenthal,F,68,62,55,62,62,66,63,64,60,45,57,56,60,30,46,69,40,59,70,65,50,60,55,70,70,68,50,66,55,68,68,67,66,64,66,53,RB,3,2,Right,"165cm / 5'5""",54kg / 119lb,['RM'],25,Switzerland,Schweizer Damen Liga,FC Zürich,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/luisa-blumenthal/75002,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/75002_en.webp
80337,7603,Zoë Hasenauer,F,68,65,56,64,68,65,52,64,65,58,58,56,57,43,54,49,68,51,72,68,48,64,73,76,64,72,59,70,44,66,69,63,42,68,41,63,CM,3,3,Right,"167cm / 5'6""",57kg / 126lb,,26,United States,GPFBL,1. FC Köln,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/zoe-hasenauer/80337,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/80337_en.webp
272024,7626,Carmen Álvarez,F,68,75,66,63,67,43,56,74,76,60,70,64,62,59,68,57,55,57,74,54,67,70,59,54,60,72,50,40,75,35,45,35,76,56,57,50,ST,3,3,Right,"177cm / 5'10""",55kg / 121lb,,23,Spain,Liga F Moeve,SD Eibar,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/carmen-alvarez/272024,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272024_en.webp
273486,7627,Messiah Bright,F,68,69,69,59,66,43,64,71,68,68,69,70,68,65,66,48,48,59,72,63,49,65,64,77,67,69,58,36,67,32,49,51,74,68,65,52,ST,4,2,Right,"175cm / 5'9""",64kg / 141lb,"['LM', 'LW']",26,United States,NWSL,Houston Dash,['Enforcer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/messiah-bright/273486,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273486_en.webp
276939,7631,Alina Mailbeck,F,68,63,44,63,64,69,67,64,63,38,41,55,39,36,60,52,66,55,71,63,52,61,68,64,69,67,65,68,61,73,71,64,69,69,67,62,CB,3,2,Right,"167cm / 5'6""",56kg / 123lb,,28,Germany,GPFBL,1. FC Nürnberg,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alina-mailbeck/276939,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276939_en.webp
70592,7633,Regan Steigleder,F,68,70,48,61,58,70,62,69,70,51,47,50,48,51,47,57,59,55,66,63,49,55,67,56,65,57,67,69,66,71,71,68,68,63,58,70,RB,3,2,Right,"170cm / 5'7""",63kg / 139lb,['RM'],27,United States,NWSL,KC Current,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/regan-steigleder/70592,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/70592_en.webp
265029,7670,Viktoria Schwalm,F,68,67,67,60,68,46,60,68,66,71,69,67,66,63,55,65,54,56,70,46,40,68,67,57,66,71,66,37,67,45,47,39,72,39,68,61,ST,2,2,Right,"162cm / 5'4""",58kg / 128lb,,28,Germany,GPFBL,Hamburger SV,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/viktoria-schwalm/265029,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265029_en.webp
272293,7692,Laura Sieger,F,68,66,65,67,69,33,67,30,38,6,18,50,15,8,59,11,47,12,26,48,21,12,42,66,67,13,33,19,9,24,24,17,50,35,54,31,GK,3,1,Right,"165cm / 5'5""",57kg / 126lb,,26,Germany,GPFBL,Hamburger SV,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/laura-sieger/272293,66,65,67,67,69,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272293_en.webp
74754,7697,Ella Morris,F,68,64,51,63,62,65,61,65,63,52,63,48,37,21,38,68,48,47,73,63,56,58,55,70,60,70,58,58,59,59,74,72,67,60,65,49,RB,3,2,Right,"168cm / 5'6""",60kg / 132lb,['RM'],23,England,Barclays WSL,Spurs,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ella-morris/74754,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74754_en.webp
268944,7713,Ona Baradad,F,68,69,68,64,68,36,61,68,70,68,68,72,65,64,69,68,65,52,67,56,66,67,70,63,72,69,61,21,58,34,39,42,64,64,59,60,RW,3,3,Right,"163cm / 5'4""",54kg / 119lb,"['RM', 'LW']",21,Spain,Liga F Moeve,RCD Espanyol,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ona-baradad/268944,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/268944_en.webp
71427,7717,Reilyn Turner,F,68,69,66,55,68,43,64,69,69,70,68,67,63,58,50,34,57,40,72,50,33,70,61,63,66,72,50,31,66,30,57,39,72,64,67,56,ST,3,2,Right,"175cm / 5'9""",66kg / 146lb,,23,United States,NWSL,Portland Thorns,['Precision Header'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/reilyn-turner/71427,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/71427_en.webp
75329,7719,Tomke Schneider,F,68,71,50,61,52,70,61,65,75,43,52,53,46,47,52,59,58,44,67,63,51,43,65,64,65,58,55,70,71,69,72,67,68,66,54,70,CB,4,2,Right,"164cm / 5'5""",56kg / 123lb,,21,Germany,GPFBL,Union Berlin,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tomke-schneider/75329,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/75329_en.webp
272271,7744,Patricia Larqué,F,68,66,62,60,68,36,72,38,34,10,13,45,9,11,20,10,22,13,15,15,10,11,21,30,71,20,15,12,15,11,11,10,43,22,30,18,GK,2,1,Right,"165cm / 5'5""",62kg / 137lb,,33,Spain,Liga F Moeve,Atlético de Madrid,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/patricia-larque/272271,66,62,60,72,68,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272271_en.webp
272680,7745,Sandra Perera,F,68,67,58,61,64,53,61,68,67,67,65,45,61,36,40,36,70,37,71,69,61,61,62,50,70,70,61,62,40,35,70,48,55,70,60,55,CM,2,3,Right,"170cm / 5'7""",65kg / 143lb,['CDM'],24,Spain,Liga F Moeve,DUX Logroño,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sandra-perera/272680,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272680_en.webp
265041,7759,Julia Debitzki,F,68,48,54,63,62,67,69,45,50,61,52,62,49,55,55,52,65,52,68,65,62,63,47,59,60,65,62,69,52,72,66,67,57,77,67,68,CDM,2,2,Right,"171cm / 5'7""",60kg / 132lb,"['CB', 'CM']",34,Germany,GPFBL,SGS Essen,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/julia-debitzki/265041,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265041_en.webp
71425,7762,Payton Linnehan,F,68,54,67,65,68,40,68,58,50,70,67,69,67,66,59,63,68,56,70,60,46,70,54,63,69,72,60,45,68,33,37,36,70,70,70,58,RM,3,3,Right,"168cm / 5'6""",60kg / 132lb,"['LW', 'RW']",25,United States,NWSL,NC Courage,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/payton-linnehan/71425,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/71425_en.webp
71531,7763,Cori Dyke,F,68,63,40,61,64,71,63,61,64,44,35,48,43,30,37,64,53,36,69,61,57,62,64,55,68,67,61,70,66,72,75,66,70,43,70,67,RB,3,2,Right,"168cm / 5'6""",60kg / 132lb,,25,United States,NWSL,Orlando Pride,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cori-dyke/71531,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/71531_en.webp
72215,7787,Samara Ortiz,F,68,72,40,64,64,66,55,70,73,55,35,38,50,37,42,67,58,41,71,63,51,65,66,67,65,60,65,65,58,64,72,66,61,62,51,57,RB,2,2,Right,"159cm / 5'3""",50kg / 110lb,"['LB', 'RM']",28,Spain,Liga F Moeve,RC Deportivo,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/samara-ortiz/72215,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/72215_en.webp
275528,7807,Elena Mühlemann,F,68,59,59,66,67,50,60,64,54,73,64,59,49,38,59,70,64,54,69,66,45,69,50,57,71,71,60,41,55,45,60,43,65,55,64,57,RM,3,2,Right,"174cm / 5'9""",61kg / 134lb,['RW'],22,Switzerland,GPFBL,Carl Zeiss Jena,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/elena-muhlemann/275528,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275528_en.webp
79727,7810,Luisa Palmen,F,68,65,68,70,69,21,67,19,25,10,9,53,8,7,19,13,57,16,27,28,12,11,24,46,64,14,41,14,22,15,16,13,42,25,39,18,GK,1,1,Right,"180cm / 5'11""",70kg / 154lb,,24,Germany,GPFBL,SGS Essen,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/luisa-palmen/79727,65,68,70,67,69,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79727_en.webp
268947,7820,Martina Fernández,F,68,64,46,59,60,71,60,64,64,45,45,61,34,31,61,58,52,35,68,62,49,51,68,58,72,70,59,68,66,73,73,68,65,62,55,68,CB,2,2,Right,"168cm / 5'6""",58kg / 128lb,,21,Spain,Barclays WSL,Everton,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/martina-fernandez/268947,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/268947_en.webp
79221,7825,Melanie Brunnthaler,F,68,71,69,57,73,32,57,69,73,67,71,69,66,62,65,52,56,58,62,49,65,73,72,81,70,75,66,29,65,25,31,26,64,66,53,56,ST,2,4,Right,"166cm / 5'5""",57kg / 126lb,,25,Austria,GPFBL,Hamburger SV,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/melanie-brunnthaler/79221,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79221_en.webp
